loss,diease_outputs_loss,grow_outputs_loss,diease_outputs_accuracy,grow_outputs_accuracy,val_loss,val_diease_outputs_loss,val_grow_outputs_loss,val_diease_outputs_accuracy,val_grow_outputs_accuracy
0.9356722831726074,0.7100586891174316,0.22561366856098175,0.7197098731994629,0.9151023626327515,0.558433473110199,0.4410061538219452,0.1174272894859314,0.8421940803527832,0.9654008150100708
0.584409236907959,0.4287136197090149,0.15569569170475006,0.8391638398170471,0.9460324048995972,0.4462944567203522,0.35145196318626404,0.09484246373176575,0.8658227920532227,0.9679324626922607
0.5099695324897766,0.3720695376396179,0.1378999799489975,0.869027316570282,0.9547781348228455,0.44588014483451843,0.36428841948509216,0.0815916657447815,0.8641350269317627,0.9738396406173706
0.45270130038261414,0.331723153591156,0.12097819894552231,0.8724402785301208,0.9571245908737183,0.3975469768047333,0.31979086995124817,0.0777561366558075,0.8852320909500122,0.9780590534210205
0.40643829107284546,0.2976009249687195,0.10883739590644836,0.8922781348228455,0.9645904302597046,0.3419085741043091,0.2689768970012665,0.0729316771030426,0.8995780348777771,0.9780590534210205
0.3914996087551117,0.2855691611766815,0.1059303730726242,0.8956910967826843,0.9630972743034363,0.3675898611545563,0.2853745222091675,0.0822153389453888,0.9004219174385071,0.9704641103744507
0.37437793612480164,0.2774010896682739,0.0969768688082695,0.9008105993270874,0.9682167172431946,0.45375174283981323,0.38813623785972595,0.0656154677271843,0.8438818454742432,0.9805907011032104
0.363960325717926,0.2672911286354065,0.09666911512613297,0.9048634767532349,0.9688566327095032,0.31480807065963745,0.25048595666885376,0.06432213634252548,0.9105485081672668,0.9780590534210205
0.3520057499408722,0.26421594619750977,0.08778975903987885,0.9018771052360535,0.9688566327095032,0.3230457305908203,0.240091934800148,0.08295384794473648,0.9130801558494568,0.9696202278137207
0.33369386196136475,0.238774374127388,0.0949195921421051,0.9153156876564026,0.9673634767532349,0.29786166548728943,0.2210298776626587,0.07683175802230835,0.9206750988960266,0.9805907011032104
0.3335256576538086,0.24654896557331085,0.08697669953107834,0.913395881652832,0.9688566327095032,0.2755245268344879,0.21419134736061096,0.06133316457271576,0.9248945116996765,0.9805907011032104
0.33179527521133423,0.2437465488910675,0.08804881572723389,0.9144624471664429,0.9703498482704163,0.2899583876132965,0.23261915147304535,0.05733920633792877,0.9223628640174866,0.9822784662246704
0.32254576683044434,0.23799550533294678,0.08455031365156174,0.9104095697402954,0.9722696542739868,0.28758203983306885,0.21373350918293,0.07384854555130005,0.9257383942604065,0.9789029359817505
0.31348541378974915,0.23864251375198364,0.07484284043312073,0.9116894006729126,0.9733361601829529,0.2860766053199768,0.22287319600582123,0.06320343911647797,0.9248945116996765,0.9780590534210205
0.3154090642929077,0.23240810632705688,0.0830010250210762,0.9148890972137451,0.9729095697402954,0.27649548649787903,0.2147490233182907,0.06174645572900772,0.9181434512138367,0.9763712882995605
0.308106392621994,0.23378366231918335,0.07432277500629425,0.9121160507202148,0.975895881652832,0.25871431827545166,0.20594121515750885,0.05277307704091072,0.9240506291389465,0.9839662313461304
0.3197537958621979,0.2391364723443985,0.08061733841896057,0.9129692912101746,0.9709897637367249,0.2718876600265503,0.21434412896633148,0.05754353478550911,0.9232067465782166,0.9839662313461304
0.3058466911315918,0.2269827127456665,0.07886391878128052,0.9165955781936646,0.9744027256965637,0.27861839532852173,0.22931544482707977,0.04930289834737778,0.9105485081672668,0.9890295267105103
0.3078765869140625,0.2286185771226883,0.0792580246925354,0.9157423377037048,0.9763225317001343,0.25837862491607666,0.20925350487232208,0.04912513121962547,0.9215189814567566,0.9864978790283203
0.29537850618362427,0.21709375083446503,0.07828477770090103,0.9227815866470337,0.9737628102302551,0.2811416983604431,0.2254904955625534,0.05565118417143822,0.9206750988960266,0.9797468185424805
0.2997435927391052,0.22876600921154022,0.07097756862640381,0.9178754091262817,0.9750426411628723,0.2614066004753113,0.21115122735500336,0.050255365669727325,0.9172995686531067,0.9873417615890503
