loss,diease_outputs_loss,grow_outputs_loss,diease_outputs_accuracy,grow_outputs_accuracy,val_loss,val_diease_outputs_loss,val_grow_outputs_loss,val_diease_outputs_accuracy,val_grow_outputs_accuracy
0.6270700097084045,0.15947295725345612,0.46759656071662903,0.9439517259597778,0.8121040463447571,0.416471928358078,0.06741240620613098,0.34905940294265747,0.9764881134033203,0.8595238327980042
0.38977962732315063,0.07380477339029312,0.31597480177879333,0.9739136695861816,0.87672358751297,0.28090715408325195,0.04172679781913757,0.23918035626411438,0.9845238327980042,0.9163690209388733
0.3053882420063019,0.05491175502538681,0.25047630071640015,0.9795036315917969,0.9059402346611023,0.21702663600444794,0.03485669940710068,0.18216994404792786,0.9886904954910278,0.936904788017273
0.22852705419063568,0.034697920083999634,0.19382888078689575,0.9883729815483093,0.9297905564308167,0.239108607172966,0.04129300266504288,0.19781562685966492,0.9836309552192688,0.9282737970352173
0.19579938054084778,0.03365473449230194,0.16214469075202942,0.9897145628929138,0.9417902827262878,0.2995530366897583,0.07769414782524109,0.22185896337032318,0.9744047522544861,0.9235119223594666
0.1550435870885849,0.023752449080348015,0.1312912255525589,0.9922486543655396,0.953119158744812,0.1579999476671219,0.012467673979699612,0.1455322504043579,0.9943452477455139,0.9505952596664429
0.15369953215122223,0.02267286367714405,0.13102677464485168,0.9918760061264038,0.953193724155426,0.20187485218048096,0.030731160193681717,0.17114363610744476,0.9910714030265808,0.9395833611488342
0.13406217098236084,0.01874922774732113,0.1153128445148468,0.9933665990829468,0.9610941410064697,0.13687479496002197,0.012946031987667084,0.12392877042293549,0.9958333373069763,0.9595237970352173
0.12736743688583374,0.023794718086719513,0.10357276350259781,0.9920995831489563,0.9629574418067932,0.15033487975597382,0.018229585140943527,0.13210530579090118,0.9937499761581421,0.956250011920929
0.1138613373041153,0.013301229104399681,0.10056006908416748,0.9959007501602173,0.9646716713905334,0.15661083161830902,0.016946561634540558,0.13966435194015503,0.9934523701667786,0.9580357074737549
0.0995306670665741,0.013612274080514908,0.08591844886541367,0.995751678943634,0.9703361392021179,0.15565906465053558,0.016688566654920578,0.1389705389738083,0.994940459728241,0.9514880776405334
0.09605452418327332,0.01533562783151865,0.08071889728307724,0.99567711353302,0.9719012975692749,0.14564208686351776,0.004074596334248781,0.1415674388408661,0.9985119104385376,0.9571428298950195
0.08895309269428253,0.011345571838319302,0.07760753482580185,0.9970186948776245,0.9729447960853577,0.1375216543674469,0.012836212292313576,0.12468541413545609,0.9946428537368774,0.9607142806053162
0.09357218444347382,0.02089020051062107,0.07268191874027252,0.99351567029953,0.9765968322753906,0.15046891570091248,0.021793974563479424,0.1286749690771103,0.994940459728241,0.9633928537368774
0.073632150888443,0.010215984657406807,0.06341619044542313,0.9971677660942078,0.9793545603752136,0.15858693420886993,0.016790438443422318,0.14179649949073792,0.9964285492897034,0.9574404954910278
0.08272238075733185,0.009894760325551033,0.07282768189907074,0.9965715408325195,0.9765223264694214,0.12484347820281982,0.005849751178175211,0.11899372190237045,0.9985119104385376,0.9610118865966797
0.07037820667028427,0.013492394238710403,0.05688576027750969,0.9958261847496033,0.9800253510475159,0.17137661576271057,0.02552662417292595,0.1458500772714615,0.9919642806053162,0.9630952477455139
0.06002361699938774,0.010385530069470406,0.0496380589902401,0.997316837310791,0.9824103713035583,0.12482782453298569,0.004747759085148573,0.12008006125688553,0.9982143044471741,0.9642857313156128
0.06059945747256279,0.00723854498937726,0.05336098000407219,0.9975404143333435,0.9814414381980896,0.1150127574801445,0.006667574867606163,0.10834518820047379,0.9979166388511658,0.968154788017273
0.06477992981672287,0.009020417928695679,0.05575956776738167,0.9977640509605408,0.9807706475257874,0.12449173629283905,0.00518878223374486,0.11930296570062637,0.9985119104385376,0.961904764175415
0.04981733486056328,0.006929115857928991,0.04288819804787636,0.9970932602882385,0.9862860441207886,0.13046909868717194,0.006372939329594374,0.12409615516662598,0.9976190328598022,0.9648809432983398
0.05258367583155632,0.008531800471246243,0.0440518893301487,0.9974659085273743,0.9846463203430176,0.16894234716892242,0.007878374308347702,0.1610639989376068,0.9976190328598022,0.9580357074737549
0.0477006770670414,0.00500292656943202,0.0426977202296257,0.998434841632843,0.9853916764259338,0.13585685193538666,0.015753895044326782,0.12010301649570465,0.9970238208770752,0.9633928537368774
0.04127949848771095,0.007552409078925848,0.03372708335518837,0.9979876279830933,0.9897145628929138,0.14693091809749603,0.008589723147451878,0.13834121823310852,0.9976190328598022,0.9610118865966797
0.06246446818113327,0.012576078996062279,0.04988836869597435,0.9956026077270508,0.9831557273864746,0.14936520159244537,0.008532113395631313,0.1408330798149109,0.9979166388511658,0.9633928537368774
0.04261397942900658,0.006510009523481131,0.03610396757721901,0.99783855676651,0.9885965585708618,0.16109900176525116,0.011313313618302345,0.14978566765785217,0.9970238208770752,0.9627976417541504
0.04581739008426666,0.007958762347698212,0.03785859793424606,0.9974659085273743,0.9870314002037048,0.12431114166975021,0.006532093044370413,0.11777908354997635,0.9970238208770752,0.9702380895614624
0.042942117899656296,0.006155087612569332,0.03678702563047409,0.997913122177124,0.988671064376831,0.19628001749515533,0.0015908279456198215,0.19468912482261658,0.9997023940086365,0.9571428298950195
0.044874511659145355,0.00540024833753705,0.03947427496314049,0.998360276222229,0.9867332577705383,0.16337957978248596,0.019668083637952805,0.14371153712272644,0.9928571581840515,0.9604166746139526
