loss,diease_outputs_loss,grow_outputs_loss,diease_outputs_accuracy,grow_outputs_accuracy,val_loss,val_diease_outputs_loss,val_grow_outputs_loss,val_diease_outputs_accuracy,val_grow_outputs_accuracy
1.4437766075134277,0.5668840408325195,0.8768928050994873,0.7764030694961548,0.6274129748344421,1.1824716329574585,0.4573986828327179,0.7250727415084839,0.8187500238418579,0.6904761791229248
1.1373114585876465,0.39410996437072754,0.743201494216919,0.8492956757545471,0.6810017228126526,1.0273157358169556,0.331635057926178,0.6956802606582642,0.8723214268684387,0.7124999761581421
1.0535534620285034,0.3533312976360321,0.7002220749855042,0.8646492958068848,0.7060445547103882,0.9672601819038391,0.3264424502849579,0.6408177018165588,0.8821428418159485,0.7321428656578064
1.0119891166687012,0.33547553420066833,0.6765133142471313,0.8729969263076782,0.7160319089889526,0.9130890369415283,0.27532872557640076,0.63776034116745,0.9014880657196045,0.7276785969734192
0.9755039215087891,0.3151284158229828,0.6603747010231018,0.8808228373527527,0.7196840047836304,0.8537124395370483,0.2584620416164398,0.5952506065368652,0.9074404835700989,0.7604166865348816
0.9498909711837769,0.30251774191856384,0.6473740339279175,0.8857419490814209,0.7214727401733398,0.8430629372596741,0.2516803443431854,0.5913823843002319,0.9044643044471741,0.7535714507102966
0.9157329201698303,0.29075226187705994,0.6249802112579346,0.8899903297424316,0.7341432571411133,0.8187544345855713,0.24610061943531036,0.5726540088653564,0.9098214507102966,0.7669642567634583
0.8930526375770569,0.28067246079444885,0.6123798489570618,0.8903629779815674,0.7424908876419067,0.8026357293128967,0.2302740067243576,0.5723615884780884,0.9202380776405334,0.7657738327980042
0.8808448910713196,0.2701200544834137,0.6107248663902283,0.8991577625274658,0.740478515625,0.7877705097198486,0.22165650129318237,0.5661137700080872,0.9193452596664429,0.7544642686843872
0.8597585558891296,0.26478925347328186,0.5949694514274597,0.8994559049606323,0.7486025094985962,0.7632260918617249,0.21258029341697693,0.5506458282470703,0.9232142567634583,0.7717261910438538
0.8482365608215332,0.25645413994789124,0.5917819738388062,0.9021390676498413,0.7549377679824829,0.7886876463890076,0.21403436362743378,0.5746532678604126,0.925000011920929,0.7604166865348816
0.8401210904121399,0.2538469135761261,0.5862747430801392,0.904151439666748,0.7557576298713684,0.7937744855880737,0.2579277753829956,0.5358465909957886,0.9020833373069763,0.7839285731315613
0.8335022926330566,0.2530263662338257,0.5804759860038757,0.9035552144050598,0.7591860890388489,0.7283422350883484,0.1920354813337326,0.5363069176673889,0.932440459728241,0.774404764175415
0.8145120143890381,0.24651497602462769,0.5679975748062134,0.9060893058776855,0.7654468417167664,0.7358046770095825,0.21012267470359802,0.5256821513175964,0.925595223903656,0.7848214507102966
0.806816041469574,0.24301232397556305,0.5638027787208557,0.9070582389831543,0.7627636790275574,0.7233296632766724,0.21165284514427185,0.5116771459579468,0.9267857074737549,0.7913690209388733
0.7976964712142944,0.24077612161636353,0.5569201707839966,0.910635769367218,0.7707386016845703,0.7201237082481384,0.19464395940303802,0.5254797339439392,0.9235119223594666,0.7860119342803955
0.7930000424385071,0.2388865351676941,0.5541132688522339,0.9103376269340515,0.7690243721008301,0.7008297443389893,0.20142044126987457,0.49940919876098633,0.9282737970352173,0.8080357313156128
0.7899932861328125,0.23966719210147858,0.5503261089324951,0.9103376269340515,0.7686517238616943,0.6991693377494812,0.1893155723810196,0.5098540186882019,0.9279761910438538,0.805059552192688
0.7685741782188416,0.22646276652812958,0.5421105623245239,0.9140642285346985,0.7747633457183838,0.6854232549667358,0.17476947605609894,0.5106537342071533,0.9354166388511658,0.7979166507720947
0.7672938108444214,0.2240225374698639,0.5432717800140381,0.9130207896232605,0.7725273966789246,0.6611782312393188,0.1721753627061844,0.489002525806427,0.9383928775787354,0.8068452477455139
0.7586556673049927,0.22255189716815948,0.5361034870147705,0.9172691106796265,0.7769247889518738,0.6673550009727478,0.18154335021972656,0.4858115315437317,0.9297618865966797,0.8044642806053162
0.7621054649353027,0.22190631926059723,0.5401996374130249,0.913318932056427,0.7747633457183838,0.6904707551002502,0.20017892122268677,0.4902920424938202,0.9258928298950195,0.8095238208770752
0.7649105191230774,0.22445890307426453,0.5404514670372009,0.9147350192070007,0.7790862321853638,0.6760920882225037,0.17539142072200775,0.5007005929946899,0.9360119104385376,0.7946428656578064
0.7450580596923828,0.2141670286655426,0.5308910608291626,0.9185361862182617,0.781396746635437,0.663025975227356,0.1732783317565918,0.4897480309009552,0.938095211982727,0.8139880895614624
0.7458196878433228,0.215912327170372,0.5299072861671448,0.919206976890564,0.7790862321853638,0.6719475984573364,0.1693459153175354,0.502601683139801,0.9401785731315613,0.788690447807312
0.7404628396034241,0.2157731056213379,0.5246902108192444,0.9166728854179382,0.7853469252586365,0.6542911529541016,0.1645181030035019,0.48977306485176086,0.9428571462631226,0.7910714149475098
0.7324843406677246,0.20648297667503357,0.5260016322135925,0.9212193489074707,0.7816203236579895,0.6567449569702148,0.18412640690803528,0.47261863946914673,0.932440459728241,0.8116071224212646
0.7376726865768433,0.21191014349460602,0.5257627367973328,0.9203994870185852,0.783483624458313,0.74051833152771,0.22809350490570068,0.512424886226654,0.9142857193946838,0.7985119223594666
0.7342402935028076,0.21380497515201569,0.5204355120658875,0.918088972568512,0.7849742770195007,0.6759607195854187,0.18754225969314575,0.4884186089038849,0.9303571581840515,0.7952380776405334
0.7192288637161255,0.2050752192735672,0.5141534805297852,0.9245733022689819,0.7846761345863342,0.6596239805221558,0.1634986400604248,0.49612557888031006,0.9360119104385376,0.7976190447807312
0.7266748547554016,0.20930859446525574,0.5173658728599548,0.9212938547134399,0.7851978540420532,0.617181658744812,0.1570805460214615,0.4601011276245117,0.944345235824585,0.8217262029647827
0.7150642275810242,0.2036535143852234,0.5114111304283142,0.923008143901825,0.7837072610855103,0.6337360143661499,0.16289718449115753,0.4708385765552521,0.9416666626930237,0.8148809671401978
0.7370144128799438,0.2142200917005539,0.5227934718132019,0.9188343286514282,0.7851978540420532,0.6887695789337158,0.22883997857570648,0.4599294364452362,0.918154776096344,0.8223214149475098
0.7104684710502625,0.20287704467773438,0.5075911283493042,0.9226354360580444,0.7936945557594299,0.6578198671340942,0.15115299820899963,0.5066665410995483,0.9461309313774109,0.7919642925262451
0.7220571041107178,0.20547229051589966,0.5165840983390808,0.9231572151184082,0.784079909324646,0.6167758107185364,0.15441298484802246,0.46236276626586914,0.9431547522544861,0.8136904835700989
0.7066593170166016,0.20191673934459686,0.5047423243522644,0.9256913065910339,0.7936200499534607,0.65706467628479,0.16554167866706848,0.4915230870246887,0.9428571462631226,0.793154776096344
0.7021008133888245,0.19629837572574615,0.5058023929595947,0.9246478080749512,0.7925020456314087,0.6006078124046326,0.14744171500205994,0.4531661570072174,0.9479166865348816,0.8202381134033203
0.7058403491973877,0.2018398940563202,0.5039999485015869,0.9229335784912109,0.7939926981925964,0.6096003651618958,0.1581553816795349,0.45144498348236084,0.9464285969734192,0.8258928656578064
0.7075747847557068,0.2010367065668106,0.506537914276123,0.9249459505081177,0.7907878160476685,0.5954304933547974,0.14537905156612396,0.4500514566898346,0.9479166865348816,0.8255952596664429
0.6979663968086243,0.1961810290813446,0.5017860531806946,0.9247223734855652,0.7941417694091797,0.5904125571250916,0.14131273329257965,0.4490998685359955,0.9502975940704346,0.8166666626930237
0.6926587224006653,0.19764569401741028,0.49501267075538635,0.9271073937416077,0.7957814931869507,0.5987630486488342,0.15180175006389618,0.4469616115093231,0.9428571462631226,0.8196428418159485
0.7024887800216675,0.20121410489082336,0.5012743473052979,0.9258403778076172,0.7919803261756897,0.6036810874938965,0.16414585709571838,0.43953508138656616,0.9392856955528259,0.831250011920929
0.6911042928695679,0.19559304416179657,0.495511531829834,0.9268838167190552,0.7979429364204407,0.5973017811775208,0.15219536423683167,0.4451061487197876,0.9476190209388733,0.8282738327980042
0.6835806369781494,0.18839788436889648,0.49518299102783203,0.9311321377754211,0.7953342795372009,0.5803398489952087,0.14974860846996307,0.43059125542640686,0.944345235824585,0.8395833373069763
0.6866636872291565,0.19225500524044037,0.4944089353084564,0.9286725521087646,0.7962286472320557,0.5781280994415283,0.14342191815376282,0.4347061514854431,0.9520833492279053,0.8336309790611267
0.6866433024406433,0.18850146234035492,0.4981420636177063,0.9282999038696289,0.7960050702095032,0.5958418846130371,0.15332919359207153,0.44251272082328796,0.9416666626930237,0.8223214149475098
0.6922785639762878,0.1950698345899582,0.4972090721130371,0.9273309707641602,0.7980919480323792,0.564787745475769,0.13374359905719757,0.4310440719127655,0.9520833492279053,0.8309524059295654
0.6799031496047974,0.1883755773305893,0.4915279448032379,0.9314302802085876,0.7981665134429932,0.5889337658882141,0.1472553014755249,0.44167840480804443,0.9514880776405334,0.8279761672019958
0.6854614019393921,0.19445881247520447,0.4910030961036682,0.9281508326530457,0.7984646558761597,0.5682448744773865,0.1374112069606781,0.4308335483074188,0.9482142925262451,0.8294642567634583
0.6845963001251221,0.18721236288547516,0.4973835349082947,0.9297160506248474,0.7954833507537842,0.5723242163658142,0.13785187900066376,0.4344722330570221,0.9526785612106323,0.8357142806053162
0.6816617250442505,0.18943631649017334,0.49222564697265625,0.9300141334533691,0.7948870658874512,0.608274519443512,0.13954178988933563,0.46873289346694946,0.9458333253860474,0.8169642686843872
0.6740656495094299,0.18533764779567719,0.4887283444404602,0.9317284226417542,0.8024148344993591,0.5842057466506958,0.14624761044979095,0.4379577934741974,0.944940447807312,0.8235118985176086
0.6753709316253662,0.1847791224718094,0.4905916750431061,0.9295669794082642,0.7970485091209412,0.5813868641853333,0.13090749084949493,0.4504793882369995,0.9529761672019958,0.8184523582458496
0.6658621430397034,0.18552693724632263,0.48033466935157776,0.9292688369750977,0.8033837676048279,0.5643118023872375,0.13811805844306946,0.4261937737464905,0.9452381134033203,0.8380952477455139
0.6708500981330872,0.1915484517812729,0.4793016016483307,0.9304613471031189,0.8061414361000061,0.5792567729949951,0.13849206268787384,0.44076475501060486,0.9505952596664429,0.8252975940704346
0.6735762357711792,0.18489079177379608,0.48868557810783386,0.9313557147979736,0.8003279566764832,0.6016228199005127,0.15597385168075562,0.4456489086151123,0.9407737851142883,0.8238095045089722
0.668476402759552,0.1837690770626068,0.4847077429294586,0.9322501420974731,0.8065141439437866,0.5604566335678101,0.13182981312274933,0.4286266565322876,0.9550595283508301,0.8282738327980042
0.661967396736145,0.18401354551315308,0.47795456647872925,0.9308339953422546,0.8065141439437866,0.5473233461380005,0.13020004332065582,0.41712307929992676,0.956250011920929,0.8389880657196045
0.6606621146202087,0.18244309723377228,0.4782187044620514,0.9319519996643066,0.8053961396217346,0.5754770040512085,0.13284611701965332,0.44263097643852234,0.9559524059295654,0.8223214149475098
0.6733851432800293,0.18869245052337646,0.4846927225589752,0.9321010708808899,0.8048744201660156,0.5662071704864502,0.143863707780838,0.4223436713218689,0.9455357193946838,0.8392857313156128
0.6544569134712219,0.17581182718276978,0.47864511609077454,0.9352314472198486,0.8049489259719849,0.5939565300941467,0.14419414103031158,0.4497623145580292,0.9446428418159485,0.8220238089561462
0.6547573208808899,0.17516368627548218,0.4795933961868286,0.9356040954589844,0.8030111193656921,0.5852103233337402,0.13405340909957886,0.45115694403648376,0.9535714387893677,0.8110119104385376
0.666404128074646,0.18021586537361145,0.48618847131729126,0.9338153004646301,0.7995080947875977,0.5645091533660889,0.1335023194551468,0.43100693821907043,0.9532738327980042,0.8366071581840515
0.669219434261322,0.18903274834156036,0.4801865220069885,0.9274800419807434,0.8061414361000061,0.5515100955963135,0.12315767258405685,0.4283525347709656,0.9616071581840515,0.8380952477455139
0.656160831451416,0.1761706918478012,0.47999006509780884,0.9362003207206726,0.8053216338157654,0.5489782094955444,0.12843511998653412,0.42054304480552673,0.9553571343421936,0.8372023701667786
0.6502060294151306,0.17897459864616394,0.4712314307689667,0.9336662292480469,0.8081538081169128,0.5500004291534424,0.13424146175384521,0.41575887799263,0.9529761672019958,0.8419643044471741
0.6605020761489868,0.1780543029308319,0.48244819045066833,0.9315793514251709,0.8008496761322021,0.5491605997085571,0.12976497411727905,0.41939565539360046,0.9544642567634583,0.8330357074737549
0.6595747470855713,0.17993463575839996,0.47964051365852356,0.9318774938583374,0.8030111193656921,0.5606225728988647,0.13531288504600525,0.42530977725982666,0.9556547403335571,0.8354166746139526
0.6472954154014587,0.17734719812870026,0.46994900703430176,0.9339643716812134,0.8083028793334961,0.5738531351089478,0.13454791903495789,0.4393055737018585,0.9508928656578064,0.8285714387893677
0.6521873474121094,0.17850546538829803,0.47368186712265015,0.9337407946586609,0.8085265159606934,0.5727315545082092,0.14294591546058655,0.42978569865226746,0.9482142925262451,0.8291666507720947
0.6670837998390198,0.1849258691072464,0.48215845227241516,0.9332935810089111,0.8050979971885681,0.573327898979187,0.14599847793579102,0.42732948064804077,0.949404776096344,0.8282738327980042
0.6462703943252563,0.17456784844398499,0.4717022776603699,0.9332190752029419,0.8073340058326721,0.5750287175178528,0.13333995640277863,0.4416886568069458,0.9526785612106323,0.8252975940704346
0.6511574983596802,0.17620356380939484,0.4749535322189331,0.9329209327697754,0.8083774447441101,0.5518783330917358,0.12761235237121582,0.42426615953445435,0.956250011920929,0.8342261910438538
0.6382154822349548,0.1700015813112259,0.4682144224643707,0.9366475343704224,0.8089736700057983,0.5558661222457886,0.1280757337808609,0.42779025435447693,0.9532738327980042,0.831250011920929
0.640224814414978,0.1747179478406906,0.46550658345222473,0.9340388774871826,0.8109115362167358,0.5486240983009338,0.1336885690689087,0.4149356782436371,0.9508928656578064,0.8425595164299011
0.6525371670722961,0.17496101558208466,0.47757577896118164,0.9343370199203491,0.8048744201660156,0.5626041889190674,0.14222563803195953,0.4203784167766571,0.9476190209388733,0.8333333134651184
0.6373218297958374,0.16689790785312653,0.47042331099510193,0.9369456768035889,0.8086755871772766,0.5481797456741333,0.12704475224018097,0.4211350083351135,0.9565476179122925,0.8288690447807312
0.6362259984016418,0.17012350261211395,0.46610239148139954,0.9370201826095581,0.8107624650001526,0.5625459551811218,0.14037100970745087,0.4221751391887665,0.9470238089561462,0.8327381014823914
0.6517421007156372,0.17551060020923615,0.4762316942214966,0.9345606565475464,0.8094208836555481,0.567348062992096,0.149800643324852,0.4175472855567932,0.9458333253860474,0.8410714268684387
0.6389832496643066,0.1735852211713791,0.46539708971977234,0.9342625141143799,0.8133711218833923,0.5422468185424805,0.11799804866313934,0.4242487847805023,0.9627976417541504,0.8374999761581421
